instance_id,severity,task_labels,primary_label,label_count,patch_hunks_total,patch_unrelated,has_excess_patch,tests_total,tests_unrelated,has_excess_test,has_modified_tests,vague_spec_score,legitimacy,suggested_fix,mentioned_entities,recommendations 
instance_protonmail__webclients-dfe5604193d63bfcb91ce60d62db2f805c43bf11,MINOR,weak_coverage,weak_coverage,1,6,0,False,28,0,False,False,0.3000,bug,"Create and export helper functions getNotificationTextMoved, getNotificationTextUnauthorized, searchForScheduled, and askToUnsubscribe in applications/mail/src/app/helpers/moveToFolder.ts, then update",applications/mail/src/app/helpers/moveToFolder.ts;useMoveToFolder;getNotificationTextMoved;getNotificationTextUnauthorized;searchForScheduled;askToUnsubscribe;setCanUndo;handleShowModal;setContainFocus;handleShowSpamModal;Element;Api;MailSettings;SpamAction,No contamination signals detected.
instance_tutao__tutanota-b4934a0f3c34d9d7649e944b183137e8fad3e859-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf,CLEAN,clean,clean,1,4,0,False,1,0,False,False,0.2000,bug,Add the public function `removeTechnicalFields` in `src/api/common/utils/EntityUtils.ts` that takes an entity (`E` extending `SomeEntity`) and mutates it by recursively deleting all properties whose n,src/api/common/utils/EntityUtils.ts;removeTechnicalFields;SomeEntity,No contamination signals detected.
instance_internetarchive__openlibrary-77c16d530b4d5c0f33d68bead2c6b329aee9b996-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,MINOR,weak_coverage,weak_coverage,1,9,0,False,14,0,False,False,0.1500,enhancement,"Encapsulate TOC logic in a new TableOfContents abstraction in openlibrary/plugins/upstream/table_of_contents.py with from_db, to_db, from_markdown, and to_markdown behavior, update TocEntry serializat",plugins/upstream/addbook.py;openlibrary/plugins/upstream/table_of_contents.py;set_toc_text;from_markdown;to_markdown;to_dict;from_db;to_db;get_table_of_contents;get_toc_text;is_empty;strip;Edition;TableOfContents;TocEntry,No contamination signals detected.
instance_flipt-io__flipt-c1728053367c753688f114ec26e703c8fdeda125,MINOR,weak_coverage,weak_coverage,1,15,0,False,2,0,False,False,0.1200,feature_request,"Introduce a hidden `validate` CLI subcommand backed by new validation helpers in the `cue` package (`ValidateBytes`, `ValidateFiles`, `writeErrorDetails`, and related types/constants/errors) that vali",cmd/flipt/validate.go;internal/cue/validate.go;fixtures/valid.yaml;fixtures/invalid.yaml;flipit.cue;features.yaml;newValidateCommand;run;main;ValidateBytes;validate;writeErrorDetails;ValidateFiles;validateCommand;Location,No contamination signals detected.
instance_qutebrowser__qutebrowser-99029144b5109bb1b2a53964a7c129e009980cd9-va0fd88aac89cde702ec1ba84877234da33adce8a,MINOR,weak_coverage,weak_coverage,1,13,1,True,4,0,False,True,0.1200,enhancement,"Add a `qt_67` variant, derive its definitions from `qt_66` while removing the `enabled` setting via a new `_Definition.copy_remove_setting(name)` helper, make `_variant()` detect QtWebEngine 6.7+ plus",_variant;copy_remove_setting;copy_with;Variant;_Definition;QWebEngineSettings;WebEngineSettings;WebAttribute,SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.
instance_gravitational__teleport-645afa051b65d137654fd0d2d878a700152b305a-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,CLEAN,clean,clean,1,2,0,False,5,0,False,False,0.1800,bug,Change the availability check to fetch the EC2 instance ID and validate its format instead of trusting a raw HTTP 200 response. Update IsAvailable to use the internal metadata retrieval client with a ,lib/utils/ec2.go;NewInstanceMetadataClient;IsAvailable;WithIMDSClient;InstanceMetadataClient;InstanceMetadataClientOption;imds.Client,No contamination signals detected.
instance_gravitational__teleport-46a13210519461c7cec8d643bfbe750265775b41,MODERATE,wide_tests;weak_coverage,wide_tests,2,4,0,False,5,1,True,True,0.3400,bug,"Add a `KubeAddr()` method on `ProxyConfig` in `lib/service` to compute the canonical Kubernetes proxy `https` URL from configured proxy addresses, erroring when Kubernetes proxying is disabled. Use th",KubeAddr;ProxyConfig,WIDE_TESTS: 1 UNRELATED tests beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_future-architect__vuls-54e73c2f5466ef5daec3fb30922b9ac654e4ed25,MODERATE,weak_coverage;wide_tests,weak_coverage,2,14,1,True,11,0,False,False,0.1600,bug,"Move filtering into new public VulnInfos methods in models/vulninfos.go—FilterByCvssOver, FilterIgnoreCves, FilterUnfixed, and FilterIgnorePkgs—that each return a filtered VulnInfos result, apply filt",models/vulninfos.go;FilterByCvssOver;FilterIgnoreCves;FilterUnfixed;FilterIgnorePkgs;VulnInfos;ScanResult,SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.
instance_future-architect__vuls-f6cc8c263dc00329786fa516049c60d4779c4a07,MINOR,scope_creep;weak_coverage,scope_creep,2,14,11,True,6,0,False,False,0.0800,bug,"Update parsePkgName so it accepts t and n, returns namespace/name/subpath in all cases, and applies the specified per-ecosystem parsing and normalization rules with empty strings for non-applicable fi",parsePkgName,"SCOPE_CREEP: 11 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 5 circular dependency(ies) — tests [TestParsePkgName/maven, TestParsePkgName/pypi, TestParsePkgName/golang, TestParsePkgName/npm, TestParsePkgName/cocoapods] require UNRELATED patch hunks to pass."
instance_qutebrowser__qutebrowser-cc360cd4a34a126274c7b51f3b63afbaf3e05a02-v5fc38aaf22415ab0b70567368332beee7955b367,MODERATE,wide_tests;test_mutation,test_mutation,2,2,0,False,15,6,True,True,0.1800,bug,"Preserve digit-only inputs as direct millisecond integers; otherwise parse hour/minute/second components from the input, treat missing components as zero, allow whitespace between components, handle f",parse_duration;ValueError,WIDE_TESTS: 6 UNRELATED tests beyond problem scope.
instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59,MINOR,weak_coverage,weak_coverage,1,2,1,True,11,0,False,True,0.2000,bug,,,SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.
instance_gravitational__teleport-bb562408da4adeae16e025be65e170959d1ec492-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,CLEAN,clean,clean,1,1,0,False,3,0,False,False,0.2300,feature_request,"Create a new `fanoutbuffer` package with `buffer.go`, define `Config`, `Buffer[T]`, `Cursor[T]`, `NewBuffer`, `Append`, `NewCursor`, `Read`, `TryRead`, `Close`, and the three error variables, and impl",buffer.go;SetDefaults;NewBuffer;Append;NewCursor;Read;TryRead;Close;Config;Buffer[T];Cursor[T];clockwork.Clock;sync.RWMutex;context.Context;time.Duration,No contamination signals detected.
instance_NodeBB__NodeBB-3c85b944e30a0ba8b3ec9e1f441c74f383625a15-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed,MINOR,weak_coverage,weak_coverage,1,8,0,False,1,0,False,False,0.1400,feature_request,"Introduce a configurable groupsExemptFromMaintenanceMode setting, default it to administrators and Global Moderators, allow administrators and members of listed groups to bypass Maintenance Mode, trea",src/controllers/admin/settings.js;settingsController.advanced,No contamination signals detected.
instance_ansible__ansible-709484969c8a4ffd74b839a673431a8c5caa6457-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,SEVERE,approach_lock;weak_coverage,weak_coverage,2,5,1,True,4,0,False,False,0.2000,bug,"Use `sysctl -n kern.boottime` to obtain boot time for BSD uptime calculation, and update sysctl fact collection to parse `=`, `:`, and space-delimited output, preserve multiline continuations, warn on",ValueError;IOError;OSError,SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.
instance_internetarchive__openlibrary-6e889f4a733c9f8ce9a9bd2ec6a934413adcedb9-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,MINOR,weak_coverage,weak_coverage,1,8,0,False,5,0,False,False,0.1400,bug,Add LanguageNoMatchError and LanguageMultipleMatchError plus a get_abbrev_from_full_lang_name helper in openlibrary/plugins/upstream/utils.py to normalize and resolve full language names to 3-characte,openlibrary/plugins/importapi/code.py;openlibrary/plugins/upstream/utils.py;get_ia_record;get_abbrev_from_full_lang_name;get_languages;autocomplete_languages;logger.warning;LanguageNoMatchError;LanguageMultipleMatchError,No contamination signals detected.
instance_NodeBB__NodeBB-18c45b44613aecd53e9f60457b9812049ab2998d-v0495b863a912fbff5749c67e860612b91825407c,SEVERE,approach_lock;weak_coverage,approach_lock,2,12,2,True,7,0,False,False,0.3400,enhancement,"Introduce authenticated HTTP endpoints at `/groups/{slug}/invites/{uid}` for issue/accept/reject, implement corresponding exported API functions in `src/api/groups.js` and controller methods in `src/c",src/api/groups.js;src/controllers/write/groups.js;groupsAPI.issueInvite;groupsAPI.acceptInvite;groupsAPI.rejectInvite;Groups.issueInvite;Groups.acceptInvite;Groups.rejectInvite;Groups,"SCOPE_CREEP: 2 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 7 circular dependency(ies) — tests [test/groups.js | Groups socket methods should rescind invite, test/groups.js | Groups socket methods should error if user is not invited, test/groups.js | Groups socket methods should accept invite, test/groups.js | Groups socket methods should reject invite, test/utils.js | POST /api/v3/groups/{slug}/invites/{uid} should be defined in schema docs, test/utils.js | PUT /api/v3/groups/{slug}/invites/{uid} should be defined in schema docs, test/utils.js | DELETE /api/v3/groups/{slug}/invites/{uid} should be defined in schema docs] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity."
instance_protonmail__webclients-f161c10cf7d31abf82e8d64d7a99c9fac5acfa18,CLEAN,clean,clean,1,5,0,False,1,0,False,False,0.2400,bug,"Add a `guessDateFromText` function in `packages/shared/lib/contacts/property.ts`, use it from `getDateValue` in `packages/shared/lib/contacts/helpers/csvFormat.ts` and from `getDateFromVCardProperty` ",packages/shared/lib/contacts/property.ts;packages/shared/lib/contacts/helpers/csvFormat.ts;guessDateFromText;getDateValue;getDateFromVCardProperty;Date,No contamination signals detected.
instance_NodeBB__NodeBB-cfc237c2b79d8c731bbfc6cadf977ed530bfd57a-v0495b863a912fbff5749c67e860612b91825407c,SEVERE,approach_lock;wide_tests;scope_creep;weak_coverage,scope_creep,4,14,13,True,2,0,False,False,0.2800,feature_request,"Define `User.getIconBackgrounds` on the exported `User` object in `src/user/data.js` before the final `module.exports` assignment, and ensure no later reassignment or redefinition overwrites or shadow",src/user/data.js;getIconBackgrounds;User.getIconBackgrounds,"SCOPE_CREEP: 13 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 2 circular dependency(ies) — tests [test/user.js | User hash methods should return an icon text and valid background if username and picture is explicitly requested, test/user.js | User hash methods should return a valid background, even if an invalid background colour is set] require UNRELATED patch hunks to pass."
instance_internetarchive__openlibrary-5fb312632097be7e9ac6ab657964af115224d15d-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,SEVERE,approach_lock;wide_tests;weak_coverage,wide_tests,3,12,0,False,4,0,True,False,0.2400,feature_request,"Add `_get_wikipedia_link()` and `_get_statement_values()` helper methods to `WikidataEntity`, and add a public `get_external_profiles(self, language: str = 'en') -> list[dict]` method that builds stru",_get_wikipedia_link;_get_statement_values;get_external_profiles;WikidataEntity,WIDE_TESTS: 7 OFF_TOPIC assertions beyond problem scope.
instance_ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e-v7eee2454f617569fd6889f2211f75bc02a35f9f8,MINOR,weak_coverage,weak_coverage,1,4,1,True,9,0,False,False,0.0800,bug,"Add a helper `get_best_parsable_locale(module, preferences=None)` in the new locale utility module that runs `locale -a`, checks an ordered preference list (`['C.utf8', 'en_US.utf8', 'C', 'POSIX']` by",ansible/module_utils/common/locale.py;ansible/module_utils/basic.py;lib/ansible/module_utils/common/locale.py;_check_locale;get_best_parsable_locale;locale.setlocale;get_bin_path;run_command;fail_json;to_native;AnsibleModule;RuntimeWarning;locale.Error,"SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 4 circular dependency(ies) — tests [test_no_module_utils, test_from_import_six, test_import_six, test_import_six_from_many_submodules] require UNRELATED patch hunks to pass."
instance_ansible__ansible-b6290e1d156af608bd79118d209a64a051c55001-v390e508d27db7a51eece36bb6d9698b63a5b638a,MINOR,weak_coverage,weak_coverage,1,1,0,False,8,1,True,False,0.1500,feature_request,"Implement a new `icx_logging` module with `main()` plus helper functions `map_params_to_obj()`, `map_config_to_obj()`, `map_obj_to_commands()`, `parse_port()`, `parse_name()`, `parse_address()`, `chec",main;map_params_to_obj;check_required_if;map_obj_to_commands;map_config_to_obj;parse_port;parse_name;parse_address;search_obj_in_list;diff_in_list;count_terms;get_config;fail_json;AnsibleModule,WIDE_TESTS: 1 UNRELATED tests beyond problem scope.
instance_navidrome__navidrome-0a650de357babdcc8ce910fe37fee84acf4ed2fe,CLEAN,clean,clean,1,14,0,False,1,0,False,False,0.1200,bug,"Change the `Subsonic` struct's `Artist` field from `*Indexes` to `*Artists`, add new `IndexID3` and `Artists` structs in `server/subsonic/responses/responses.go` with the specified fields and XML/JSON",server/subsonic/responses/responses.go;Subsonic;Indexes;IndexID3;Artists;ArtistID3,No contamination signals detected.
instance_flipt-io__flipt-c154dd1a3590954dfd3b901555fc6267f646a289,MINOR,scope_creep,scope_creep,1,26,22,True,2,0,False,False,0.1400,feature_request,"Introduce a metadata section in the configuration with a CheckForUpdates option, support it in JSON and YAML config loading, default it to enabled when unspecified, and integrate it with existing vali",,SCOPE_CREEP: 22 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [TestValidate] require UNRELATED patch hunks to pass.
instance_ansible__ansible-3889ddeb4b780ab4bac9ca2e75f8c1991bcabe83-v0f01c69f1e2528b935359cfe578530722bca2c59,SEVERE,approach_lock;wide_tests;test_mutation,test_mutation,3,9,1,True,14,0,False,True,0.1000,feature_request,"Add a new boolean module parameter `chain_management` (default `false`) and implement chain-specific create/check/delete behavior for user-defined chains, with public helpers in `lib/ansible/modules/i",lib/ansible/modules/iptables.py;check_rule_present;create_chain;check_chain_present;delete_chain;check_present;AnsibleModule,"SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 4 circular dependency(ies) — tests [test_chain_creation, test_chain_creation_check_mode, test_chain_deletion, test_chain_deletion_check_mode] require UNRELATED patch hunks to pass."
instance_protonmail__webclients-32ff10999a06455cb2147f6873d627456924ae13,SEVERE,approach_lock;scope_creep;weak_coverage,scope_creep,3,36,35,True,1,0,False,False,0.1200,bug,,,SCOPE_CREEP: 35 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [containers/contacts/group/ContactGroupDetailsModal.test.tsx | should display a contact group] require UNRELATED patch hunks to pass.
instance_ansible__ansible-984216f52e76b904e5b0fa0fb956ab4f1e0a7751-v1055803c3a812189a1133297f7f5468579283f86,SEVERE,weak_coverage;wide_tests;scope_creep,weak_coverage,3,25,3,True,1,0,False,True,0.2800,bug,Introduce a context-aware plugin loading API and error hierarchy: add AnsiblePluginError carrying plugin_load_context; add get_with_context returning a get_with_context_result tuple of object plus plu,task_executor.py;action/__init__.py;template/__init__.py;lib/ansible/plugins/loader.py;lib/ansible/errors/__init__.py;lib/ansible/utils/display.py;get;get_with_context;_find_fq_plugin;find_plugin_with_context;_get_connection;_configure_module;__getitem__;get_deprecation_message;deprecated,SCOPE_CREEP: 3 hunk(s) modify code unrelated to the problem description.
instance_qutebrowser__qutebrowser-ec2dcfce9eee9f808efc17a1b99e227fc4421dea-v5149fcda2a9a6fe1d35dfed1bade1444a11ef271,MINOR,scope_creep;weak_coverage,weak_coverage,2,8,1,True,7,0,False,False,0.1600,enhancement,"Introduce a new setting `content.javascript.log_message.excludes` for source-to-message glob exclusions, add `_js_log_to_ui(level, source, line, msg)` to apply `levels` and `excludes` filtering and em",qutebrowser/config/configdata.yml;_js_log_to_ui;javascript_log_message,SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.
instance_flipt-io__flipt-5af0757e96dec4962a076376d1bedc79de0d4249,MINOR,weak_coverage,weak_coverage,1,7,0,False,2,0,False,False,0.1000,bug,"Normalize `Session.Domain` during `(*AuthenticationConfig).validate()` by using `getHostname(rawurl string)` to strip scheme and port and propagate parse errors; in `Middleware.Handler`, create the `s","(*AuthenticationConfig).validate();getHostname(rawurl string);url.Parse;Middleware.Handler;callbackURL(host, provider);AuthenticationConfig;Middleware",No contamination signals detected.
instance_ansible__ansible-e0c91af45fa9af575d10fd3e724ebc59d2b2d6ac-v30a923fb5c164d6cd18280c02422f75e611e8fb2,MINOR,scope_creep;weak_coverage,scope_creep,2,6,4,True,6,0,False,True,0.1000,bug,"Change the env lookup module's run method to fetch each requested variable with os.environ.get(), using the plugin's configured default value, and return the collected values directly without extra co",lib/ansible/plugins/lookup/env.py;run;os.environ.get,SCOPE_CREEP: 4 hunk(s) modify code unrelated to the problem description.
instance_internetarchive__openlibrary-e1e502986a3b003899a8347ac8a7ff7b08cbfc39-v08d8e8889ec945ab821fb156c04c7d2e2810debb,MINOR,weak_coverage,weak_coverage,1,12,0,False,2,0,False,True,0.3500,enhancement,"Add UI warnings for TOCs that contain extra fields; add detection of complex TOCs; extend DB loading plus markdown parsing/serialization so extended TOC metadata round-trips, including JSON-encoded ex",openlibrary/plugins/upstream/table_of_contents.py;TableOfContents.from_db;TableOfContents.to_markdown;TableOfContents.is_complex;TocEntry.to_markdown;TocEntry.from_markdown;TableOfContents;TocEntry,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_ansible__ansible-5c225dc0f5bfa677addeac100a8018df3f3a9db1-v173091e2e36d38c978002990795f66cfc0af30ad,MINOR,scope_creep;weak_coverage,scope_creep,2,12,5,True,1,0,False,True,0.3400,feature_request,"Implement `set_state_for_host` as an instance method on `PlayIterator` that validates the new state is a `HostState` and raises `AnsibleAssertionError` otherwise, then replace direct `_host_states[hos",lib/ansible/executor/play_iterator.py;set_state_for_host;PlayIterator;HostState;AnsibleAssertionError,SCOPE_CREEP: 5 hunk(s) modify code unrelated to the problem description.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_ansible__ansible-811093f0225caa4dd33890933150a81c6a6d5226-v1055803c3a812189a1133297f7f5468579283f86,MINOR,weak_coverage,weak_coverage,1,58,2,True,1,0,False,False,0.1500,bug,"Introduce a dedicated handler phase and handler failure state in `PlayIterator`, add per-host handler-tracking state and host-state access/clearing APIs, use flattened task and handler lists for locks",lib/ansible/executor/play_iterator.py;lib/ansible/playbook/handler.py;lib/ansible/playbook/block.py;clear_host_errors;get_state_for_host;remove_host;get_tasks;__str__;__eq__;_get_next_task_lockstep;compile;copy;PlayIterator;HostState;IteratingStates,SCOPE_CREEP: 2 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [test_noop_64999] require UNRELATED patch hunks to pass.
instance_NodeBB__NodeBB-b398321a5eb913666f903a794219833926881a8f-vd59a5728dfc977f44533186ace531248c2917516,SEVERE,approach_lock;scope_creep;weak_coverage,scope_creep,3,23,5,True,4,0,False,False,0.1600,enhancement,"Add a global `chat:privileged` privilege; update chat and messaging checks to use `privileges.global.can` with `['chat', 'chat:privileged']` and evaluate array results with `.includes(true)`; have inv",public/openapi/components/schemas/UserObject.yaml;privileges.global.can;messaging.canMessageUser;includes,"SCOPE_CREEP: 5 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 4 circular dependency(ies) — tests [test/middleware.js | Middlewares expose should expose privilege set, test/categories.js | Categories privileges should load global user privileges, test/categories.js | Categories privileges should load global group privileges, test/i18n.js | source language file structure should only contain lowercase or numeric language keys separated by either dashes or periods chat-with-privileged] require UNRELATED patch hunks to pass."
instance_internetarchive__openlibrary-3f7db6bbbcc7c418b3db72d157c6aed1d45b2ccf-v430f20c722405e462d9ef44dee7d34c41e76fe7a,MINOR,weak_coverage,weak_coverage,1,2,0,False,6,0,False,False,0.3400,feature_request,"Introduce a new public file `scripts/providers/isbndb.py` containing a `Biblio` helper class, a `NONBOOK` list, and the functions `is_nonbook`, `load_state`, `get_line`, `get_line_as_biblio`, `update_",scripts/providers/isbndb.py;get_line;is_nonbook;contributors;json;load_state;get_line_as_biblio;update_state;batch_import;main;Biblio;Batch,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_qutebrowser__qutebrowser-deeb15d6f009b3ca0c3bd503a7cef07462bd16b4-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,MINOR,unclear_spec,unclear_spec,1,3,0,False,10,0,False,False,0.5800,bug,"Exclude digits that belong to percent-encoded triplets from numeric matching, preserve raw encoded segment text when reading and rewriting URL components instead of using decoding behavior that alters",qutebrowser/utils/urlutils.py;incdec_number;QUrl;IncDecError;ValueError,VAGUE_SPEC: Problem statement has significant ambiguity.
instance_navidrome__navidrome-10108c63c9b5bdf2966ffb3239bbfd89683e37b7,CLEAN,clean,clean,1,13,0,False,1,0,False,False,0.1200,bug,"Support configuring the public base URL via `BaseURL` as either a path or a full URL, parse it into `BaseScheme`, `BaseHost`, and `BasePath`, and use those values for public URL generation; the origin",navidrome/ui/public/index.html;navidrome/server/public/public_endpoints.go;navidrome/server/server.go;ShareURL;AbsoluteURL;path.Join;strings.HasPrefix,No contamination signals detected.
instance_gravitational__teleport-3587cca7840f636489449113969a5066025dd5bf,MINOR,weak_coverage,weak_coverage,1,21,2,True,1,0,False,False,0.2000,enhancement,"Collect the metric unconditionally and use a fixed-size LRU cache from `github.com/hashicorp/golang-lru` to cap the number of tracked request keys, with eviction automatically removing the evicted key",vendor/github.com/hashicorp/golang-lru/2q.go;vendor/github.com/hashicorp/golang-lru/arc.go;New;NewWithEvict;Purge;Add;Get;Contains;Peek;ContainsOrAdd;PeekOrAdd;Remove;Resize;RemoveOldest;GetOldest,SCOPE_CREEP: 2 hunk(s) modify code unrelated to the problem description.
instance_flipt-io__flipt-e5fe37c379e1eec2dd3492c5737c0be761050b26,MINOR,weak_coverage,weak_coverage,1,15,0,False,11,0,False,True,0.0800,feature_request,"Introduce a new storage/fs/oci Source implementation in internal/storage/fs/oci/source.go that satisfies SnapshotSource, update SnapshotSource.Get to take context.Context, add NewSource and WithPollIn",internal/storage/fs/oci/source.go;Get;Subscribe;NewSource;WithPollInterval;fetchFiles;String;Source;StoreSnapshot,No contamination signals detected.
instance_protonmail__webclients-c5a2089ca2bfe9aa1d85a664b8ad87ef843a1c9c,CLEAN,clean,clean,1,3,0,False,6,0,False,False,0.1000,bug,"In `applications/drive/src/app/store/_links/useLink.ts`, add a `FAILING_FETCH_BACKOFF_MS` duration and an internal `linkFetchErrors` cache keyed by `shareId + linkId`; have `fetchLink` consult that ca",applications/drive/src/app/store/_links/useLink.ts;useLink;fetchLink,No contamination signals detected.
instance_ansible__ansible-379058e10f3dbc0fdcaf80394bd09b18927e7d33-v1055803c3a812189a1133297f7f5468579283f86,MINOR,weak_coverage,weak_coverage,1,11,1,True,4,0,False,False,0.1200,enhancement,"Use `ansible.module_utils.six.moves.collections_abc` for ABC imports in modules and `module_utils`, use `collections.abc` in controller code, reduce `lib/ansible/module_utils/common/_collections_compa",lib/ansible/modules/**;lib/ansible/module_utils/**;lib/ansible/plugins/shell/__init__.py;lib/ansible/module_utils/common/_collections_compat.py;ansible/module_utils/common/_collections_compat.py;Mapping;Sequence;KeysView;MutableMapping;MappingView;ItemsView;ValuesView;MutableSequence;Set;MutableSet,"SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 4 circular dependency(ies) — tests [test_no_module_utils, test_import_six_from_many_submodules, test_import_six, test_from_import_six] require UNRELATED patch hunks to pass."
instance_internetarchive__openlibrary-acdddc590d0b3688f8f6386f43709049622a6e19-vfa6ff903cb27f336e17654595dd900fa943dcd91,MINOR,weak_coverage,weak_coverage,1,7,0,False,2,0,False,False,0.1400,bug,"Add support for injecting `site`, `db`, and `ia_db` into the data provider; cache `get_document(key)` results by key; and add a `clear_cache()` API on `DataProvider`, `LegacyDataProvider`, and `Better",openlibrary/solr/data_provider.py;openlibrary/solr/update_work.py;get_document;clear_cache;DataProvider;LegacyDataProvider;BetterDataProvider;NotImplementedError,No contamination signals detected.
instance_flipt-io__flipt-c6a7b1fd933e763b1675281b30077e161fa115a1,CLEAN,clean,clean,1,24,0,False,7,1,True,True,0.2600,bug,"Add `version` and `namespace` fields to the exported `Document`, use a `DefaultNamespace` constant of `""default""` when export has no explicit namespace, validate imported document versions, reject imp",internal/ext/importer.go;/tmp/output.yaml;WithNamespace;WithCreateNamespace;NewImporter;Document;Importer;Creator;ImportOpt,WIDE_TESTS: 1 UNRELATED tests beyond problem scope.
instance_internetarchive__openlibrary-1be7de788a444f6255e89c10ef6aa608550604a8-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,MINOR,weak_coverage,weak_coverage,1,10,0,False,9,0,False,True,0.2400,bug,Have `editions_match` accept raw `rec` records; add `add_db_name` in `openlibrary/catalog/merge/merge_marc.py` to mutate `rec['authors']` in place by building `db_name` values from `name` and availabl,openlibrary/catalog/merge/merge_marc.py;editions_match;expand_record;add_db_name;threshold_match;level1_merge,No contamination signals detected.
instance_internetarchive__openlibrary-f3b26c2c0721f8713353fe4b341230332e30008d-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,MINOR,weak_coverage,weak_coverage,1,5,0,False,8,0,False,False,0.4200,bug,"Implement `CompleteBook` and `StrongIdentifierBook` in `openlibrary/plugins/importapi/import_validator.py`, along with pre-validation helpers `remove_invalid_dates` and `remove_invalid_authors`, so kn",openlibrary/plugins/importapi/import_validator.py;remove_invalid_dates;remove_invalid_authors;at_least_one_valid_strong_identifier;CompleteBook;StrongIdentifierBook;ValidationError,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_future-architect__vuls-d576b6c6c15e56c47cc3e26f5878867677d4a9ea,MINOR,scope_creep;weak_coverage,weak_coverage,2,25,13,True,1,0,False,False,0.2800,bug,,oval/util.go;report/report.go;major;DetectPkgCves;DetectGitHubCves;DetectWordPressCves;DBClient;ScanResult,SCOPE_CREEP: 13 hunk(s) modify code unrelated to the problem description.
instance_gravitational__teleport-af5e2517de7d18406b614e413aca61c319312171-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,SEVERE,approach_lock;wide_tests;test_mutation;scope_creep,wide_tests,4,10,7,True,27,25,True,True,0.1800,feature_request,"Update the SSH listener/multiplexer to detect the `Teleport-Proxy` prefix with its JSON header and null terminator, classify those connections as SSH, extract `ClientAddr` when present, and expose tha",RemoteAddr,SCOPE_CREEP: 7 hunk(s) modify code unrelated to the problem description.; WIDE_TESTS: 25 UNRELATED tests beyond problem scope.; CROSS_REF: 1 circular dependency(ies) — tests [TestMux/SSHProxyHelloSignature] require UNRELATED patch hunks to pass.
instance_navidrome__navidrome-eebfbc5381a1e506ff17b5f1371d1ad83d5fd642,CLEAN,clean,clean,1,11,0,False,1,0,False,False,0.1200,bug,"Revert the scanner from `io/fs` abstractions back to direct host-OS filesystem access. Remove `io/fs.FS` usage from the affected scanning code, refactor `walkDirTree` and its helpers plus callers such",.ndignore;walkDirTree;loadDir;isDirOrSymlinkToDir;isDirIgnored;isDirReadable;TagScanner.Scan;os.DirFS;fs.ReadDir;os.ReadDir;os.Stat;TagScanner;fs.FS;fs.DirEntry,No contamination signals detected.
instance_future-architect__vuls-fe8d252c51114e922e6836055ef86a15f79ad042,MINOR,weak_coverage,weak_coverage,1,7,0,False,2,0,False,False,0.3400,bug,"Validate required HTTP headers in ViaHTTP; for Debian, check X-Vuls-Kernel-Version and warn/clear it when it is missing or invalid; have runningKernel validate and clear invalid kernel versions with a",ViaHTTP;runningKernel;FillWithOval;DetectCVEs,VAGUE_SPEC: Problem statement has moderate ambiguity.
